name,scenario,pv_kwp,battery_kwh,battery_kw,household_kwh,orientation,tilt,degradation,ev_weekdays_only,ev_kwh_per_day,ev_charge_kw,connection_kw,battery_efficiency,ev_efficiency,battery_hours,battery_soc_min,v2g_kw,ev_capacity_kwh,ev_departure,ev_return,tariff,net_metering,transport,annual_bill,imported_kwh,exported_kwh,solar_available_kwh,solar_curtailed_kwh,base_load_kwh,ev_charge_kwh,battery_charge_kwh,battery_discharge_kwh,peak_import_kw,peak_export_kw,solar_curtailed_share,solar_to_load_share,solar_to_export_share,solar_to_battery_share,solar_to_ev_share,ev_from_solar_share,ev_from_grid_share,ev_from_battery_share,load_from_solar_share,load_from_grid_share,load_from_battery_share,battery_from_solar_share,battery_from_grid_share,demand_kwh,demand_from_solar_share,demand_from_grid_share,demand_from_battery_share,self_consumption,self_sufficiency,capex,annual_savings,npv,irr,payback_years,lifetime_years,cycles_per_year
1-hour-battery|pv=09.0|bat=00.0,1-hour-battery,9.0,0.0,0.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,352.8736836559398,4439.509376968865,8534.86864611685,10775.731147106668,341.24144317607085,3500.0,2839.13043478261,0.0,0.0,13.069897129267877,7.331907702974395,0.03166759067366818,0.10776601687791615,0.7920454333540506,0.0,0.0685209590943645,0.2600667528680492,0.7399332471319509,0.0,0.3317878927631381,0.6682121072368619,0.0,NaN,NaN,6339.130434782608,0.2996658733176697,0.7003341266823304,0.0,0.18205212825100311,0.3339009421563213,0.0,0.0,NaN,NaN,NaN,NaN,NaN
1-hour-battery|pv=09.0|bat=02.5,1-hour-battery,9.0,2.5,2.5,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,162.11165135003353,3692.6716070347284,7742.185168743679,10775.731147106668,294.5826848520447,3500.0,2839.13043478261,959.7252898775603,867.2208241144983,14.808889793147396,7.331907702974395,0.027337605293831172,0.10767051210479242,0.7167369107079474,0.08069485608672562,0.06756011580670364,0.256419935935833,0.7435800640641669,2.7604227954527007e-19,0.3314938545464393,0.42610617163428616,0.24239997381927442,0.9060364286700759,0.09396357132992408,6339.130434782606,0.2978702133580127,0.5682944101505496,0.13383537649143754,0.26319201253262287,0.5760808164967332,1400.0,190.76203230590625,1093.554464345976,0.08776698966141785,7.858474079676542,15.0,346.88832964579933
1-hour-battery|pv=09.0|bat=05.0,1-hour-battery,9.0,5.0,5.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,15.700564976722376,3059.1811787500833,7066.56182891923,10775.731147106668,258.2454955626084,3500.0,2839.13043478261,1775.5083753056686,1604.533808713366,17.22669881379932,8.291150908503367,0.023965473157888547,0.10685510913614218,0.647472598269633,0.15511072101037118,0.06659609842596394,0.2527610719439839,0.7332253884222746,0.01401353963374142,0.32898340792737385,0.24953763293173367,0.42147895914089245,0.9413818886401375,0.058618111359862474,6339.130434782611,0.29484542068652775,0.466168705864054,0.2389858734494182,0.33683409635194334,0.7526764570140211,2400.0,337.1731186792174,2007.3735490077759,0.0932447329624608,7.6039239793011895,15.0,320.9067617426732
1-hour-battery|pv=09.0|bat=07.5,1-hour-battery,9.0,7.5,7.5,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-101.0367460438361,2612.6763890404327,6571.144354128906,10775.731147106668,233.52578830534242,3500.0,2839.13043478261,2541.673937746071,2297.0669788158284,17.25,9.375245775219032,0.021671456453147046,0.10587998983842117,0.5819209293284912,0.22433086656374004,0.06619675781619891,0.2512454011617505,0.6726719307574044,0.07608266808084509,0.3259812298163461,0.16529377318438937,0.5087249969992645,0.9510775832371279,0.048922416762872005,6339.130434782612,0.29250901026116716,0.3925351565144158,0.314955833224417,0.40567417956814855,0.8368189084644299,3400.0,453.9104296997759,2533.3105477511344,0.08416271059400166,8.033635356488594,15.0,306.2755971754438
1-hour-battery|pv=09.0|bat=10.0,1-hour-battery,9.0,10.0,10.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-199.27595775135535,2288.84483195994,6206.838050526218,10775.731147106668,206.49521922568047,3500.0,2839.1304347826094,3244.997687508699,2932.885412976601,17.250000000000004,10.87200842115785,0.019162989165809448,0.10542647032595588,0.5211939448463389,0.28791323389115003,0.06630336177074568,0.2516500093964905,0.5854637476205856,0.1628862429829238,0.32458494286311956,0.1383185149213777,0.5370965422155027,0.9560794493160187,0.04392055068398132,6339.130434782613,0.29191929707868286,0.3385831493195825,0.36949755360173464,0.4693560598278408,0.8634431076491753,4400.0,552.1496414072951,2817.4488113563793,0.07350400834773664,8.59594191993755,15.0,293.2885412976601
1-hour-battery|pv=09.0|bat=12.5,1-hour-battery,9.0,12.5,12.5,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-288.49541661542435,2024.1448993784659,5904.986870711025,10775.731147106668,180.90899977068912,3500.0,2839.1304347826094,3899.420422777528,3524.570681556719,17.250000000000007,14.116242198840437,0.016788559152133634,0.10522795342932532,0.4655696992774131,0.34643563957843215,0.06597814856269657,0.2504156842480254,0.4876006132403804,0.2619837025115943,0.3239737529470486,0.1352742992584669,0.5407519477944844,0.9573467098000343,0.0426532901999657,6339.130434782609,0.2910290212183366,0.2930720242448794,0.4158989545367841,0.5274195412878141,0.8660113083582995,5400.0,641.3691002713641,2983.6849709726303,0.0643497476846732,9.128188619316617,15.0,281.9656545245375
1-hour-battery|pv=09.0|bat=15.0,1-hour-battery,9.0,15.0,15.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-366.8602083094729,1858.4490633740638,5697.871348459207,10775.731147106668,164.66418876190903,3500.0,2839.13043478261,4501.812702328254,4069.298463851249,17.25000000000002,16.616242198840435,0.015281022374627647,0.10510679340238678,0.41430884955196806,0.39935757018653434,0.06594576448448215,0.2502927726283231,0.4184400959886209,0.3312671313830561,0.3236007278396014,0.1348571877951525,0.5415420843652462,0.9559193357080918,0.0440806642919082,6339.130434782606,0.2907680153890083,0.26186654242501173,0.44736544218598,0.5803348524657111,0.8661899852116013,6400.0,719.7338919654127,3008.0338616516874,0.05553650057949534,9.695130494821623,15.0,271.28656425674995
1-hour-battery|pv=09.0|bat=20.0,1-hour-battery,9.0,20.0,20.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-495.55989382448286,1766.712589626231,5529.427604340488,10775.731147106668,141.37626720335538,3500.0,2839.13043478261,5549.327491348148,5016.818060941703,17.250000000000004,17.25,0.013119876997053286,0.10457925560479588,0.32544627546310556,0.4911419076131279,0.06571268432191592,0.24940813233960374,0.36740316241316967,0.38318870524722665,0.32197655484623683,0.1333407855861857,0.5446826595675776,0.9537035180870976,0.04629648191290244,6339.130434782607,0.28947505971809456,0.23817119166850434,0.4723537486134011,0.6718795024078239,0.8676944260530958,8400.0,848.4335774804226,2690.3375753238543,0.03894933367010475,10.923098403135425,15.0,250.84090304708516
1-hour-battery|pv=09.0|bat=25.0,1-hour-battery,9.0,25.0,25.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-590.1254014074345,1767.7992051042725,5467.741099843321,10775.731147106668,125.49801352311364,3500.0,2839.13043478261,6377.931323711752,5766.770519649856,17.25000000000001,17.250000000000007,0.011646357152926038,0.10410179872073697,0.2543738618512665,0.5642378587073743,0.06564012356769645,0.24913273281243817,0.3605477086900849,0.390319558497477,0.3205065699842501,0.1275146791169097,0.5519787508988403,0.9532989867491095,0.046701013250890544,6339.130434782606,0.2885400983291107,0.23188406753342786,0.47957583413746147,0.7447077889967368,0.8735483285932238,10400.0,942.9990850633743,1926.4548506340516,0.023194779176535806,12.337037436090078,15.0,230.67082078599427
1-hour-battery|pv=09.0|bat=30.0,1-hour-battery,9.0,30.0,30.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-665.4230663803455,1779.159423693462,5428.162098918028,10775.731147106668,111.1005641306135,3500.0,2839.13043478261,7069.97408173207,6393.476608763193,17.250000000000014,17.250000000000014,0.010310257616295903,0.1037194715824316,0.19611008649584732,0.6242860372657466,0.06557414703967873,0.24888232327886106,0.34900803037329875,0.40210964634784013,0.31932946871207235,0.12726986211809135,0.5534006691698363,0.9515082260132157,0.04849177398678429,6339.130434782608,0.2877780380070744,0.22658057807875692,0.48564138391416856,0.8043238901242835,0.8737575077602513,12400.0,1018.2967500362853,910.7116567627407,0.009448612912597926,13.817032565576797,15.0,213.1158869587731
1-hour-battery|pv=12.0|bat=00.0,1-hour-battery,12.0,0.0,0.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,75.79095256235883,4232.429854945391,11804.631995266125,14367.641529475557,456.3089543722122,3500.0,2839.1304347826094,0.0,0.0,13.069897129267877,9.830471526337186,0.03175948908775902,0.08376600314722507,0.8216123690898491,0.0,0.06286213867516631,0.31811876735072514,0.6818812326492748,0.0,0.3438628301646432,0.6561371698353567,0.0,NaN,NaN,6339.130434782606,0.3323327389317978,0.6676672610682021,0.0,0.15143772664938732,0.3456899805482828,0.0,0.0,NaN,NaN,NaN,NaN,NaN
1-hour-battery|pv=12.0|bat=02.5,1-hour-battery,12.0,2.5,2.5,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-115.91097254025283,3474.493976181363,10988.5464628759,14367.641529475557,421.32686910230154,3500.0,2839.1304347826094,966.1588604729025,873.0271215767946,14.808889793147396,9.830471526337186,0.029324706371462533,0.08368870466047539,0.7633700921314713,0.061630413600385354,0.06198608323620234,0.31368542031151253,0.6863145796884875,0.0,0.34354551675081696,0.4129377698867116,0.2435167133624714,0.9164990625767666,0.08350093742323343,6339.130434782611,0.33017196189837134,0.5353760804495096,0.1344519576521191,0.21363605407008887,0.5889356051803328,1400.0,191.70192510261165,1105.8403152089663,0.0886407329670032,7.817025904738996,15.0,349.2108486307178
1-hour-battery|pv=12.0|bat=05.0,1-hour-battery,12.0,5.0,5.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-264.52421182650073,2823.6013482645485,10296.659311386327,14367.641529475557,381.57082960858895,3500.0,2839.13043478261,1805.3313021803015,1631.4490002177222,17.22669881379932,9.49964724380634,0.026557652404243754,0.08297275407395655,0.709669979906536,0.11936511903952206,0.0614344945757393,0.31089406277183557,0.6726434283044573,0.016462508923707132,0.3406065106422685,0.235297959574735,0.4240955297829965,0.9499615053546272,0.05003849464537285,6339.13043478261,0.3272990837153873,0.4311735364475118,0.24152737983710088,0.2711874026447544,0.7665724473215063,2400.0,340.31516438885956,2048.4449404778215,0.09492698751547315,7.528222046829583,15.0,326.28980004354446
1-hour-battery|pv=12.0|bat=07.5,1-hour-battery,12.0,7.5,7.5,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-385.4807928799873,2364.8150752015417,9787.381260041117,14367.641529475557,354.7574350285451,3500.0,2839.1304347826094,2609.166408459761,2357.978933634934,17.25,11.99964724380634,0.024691417467560827,0.08214444011717818,0.6584842043796986,0.17419788038811562,0.060482057647445936,0.3060741812343389,0.6155931036921901,0.07833271507347113,0.3372062483551679,0.1459177860622585,0.5168759655825736,0.9592384343505195,0.04076156564948057,6339.130434782606,0.32326301116044814,0.3562730552065282,0.32046393363302367,0.3253352092359514,0.8557556710582219,3400.0,461.2717454423461,2629.5343167656674,0.08699715088668193,7.895265541688268,15.0,314.39719115132453
1-hour-battery|pv=12.0|bat=10.0,1-hour-battery,12.0,10.0,10.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-489.7199771777428,2009.5274521943627,9392.774106382269,14367.641529475557,321.60435522694405,3500.0,2839.130434782609,3363.4367720830396,3039.776686804943,17.25,13.198476364118207,0.02238393507850019,0.0817068193462549,0.6097585850233953,0.22603376002787084,0.06011690052397765,0.3042262750629097,0.5280751513112074,0.16769857362588286,0.3354097973944598,0.11268242394605574,0.5519077786594845,0.9655516835027853,0.03444831649721467,6339.130434782606,0.32144351475899874,0.29872594312948786,0.3798305421115134,0.3770028473593476,0.8885182090803553,4400.0,565.5109297401016,2992.101491289334,0.07757459467701036,8.374635195868565,15.0,303.9776686804943
1-hour-battery|pv=12.0|bat=12.5,1-hour-battery,12.0,12.5,12.5,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-581.1344151982066,1767.502732199644,9114.366553986354,14367.641529475557,291.27811415074535,3500.0,2839.1304347826094,4058.5939359537592,3668.2247771982675,17.25,14.222312266790095,0.020273203055155672,0.08149046252524803,0.5657122183496656,0.2729822116889288,0.059541904381002805,0.30131646212797614,0.44204255226291955,0.25664098560910426,0.3345216438954072,0.10742939831919535,0.5580489577853975,0.9663717591270317,0.033628240872968354,6339.13043478261,0.3196499129666469,0.25729386301415547,0.4230562240191975,0.42354802357745724,0.8934232938500172,5400.0,656.9253677605655,3187.0294194321327,0.0683025873296651,8.891274019696764,15.0,293.4579821758614
1-hour-battery|pv=12.0|bat=15.0,1-hour-battery,12.0,15.0,15.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-662.9302293242927,1617.339609195516,8929.354904962647,14367.641529475557,263.1530470064912,3500.0,2839.13043478261,4715.43848122384,4262.095729304516,17.25,16.965434216305624,0.018315674598828657,0.08137137751563756,0.5243531461209793,0.317116510528259,0.05884329123629631,0.2977810756913572,0.38191429430927537,0.3203046299993675,0.33403279511551665,0.10680370796224553,0.5591634969222378,0.9662338644625165,0.03376613553748351,6339.130434782607,0.3177965997904301,0.2300185316142418,0.4521848685953281,0.4669319814964244,0.8940021456844657,6400.0,738.7211818866515,3256.227073773754,0.05970445665400597,9.42100099820693,15.0,284.1397152869677
1-hour-battery|pv=12.0|bat=20.0,1-hour-battery,12.0,20.0,20.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-809.800694883802,1481.4907901196289,8716.518236106414,14367.641529475557,224.34633170322314,3500.0,2839.13043478261,5924.998123107056,5355.860806104118,17.250000000000004,17.25,0.015614694398031252,0.08081840083687909,0.4473614338869998,0.3980842665040304,0.058121204374059224,0.2941268986719907,0.31907570606422647,0.38679739526378265,0.33176280348849907,0.10575061673714352,0.5624865797743575,0.965322169022868,0.03467783097713195,6339.130434782608,0.31490666779221654,0.20129333507087827,0.48379999713690514,0.5472107370109075,0.895083570430597,8400.0,885.5916474461608,3176.0509540792455,0.04545434127728691,10.414681105737856,15.0,267.79304030520586
1-hour-battery|pv=12.0|bat=25.0,1-hour-battery,12.0,25.0,25.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-929.930719281744,1449.472086610395,8620.750300616772,14367.641529475557,189.5454929210316,3500.0,2839.1304347826094,6957.691156569608,6290.00376880407,17.25000000000002,17.25,0.013192526590545466,0.08027791135813143,0.38013634594231704,0.46800133627322327,0.05839187983578285,0.2954966730075501,0.30579579499167137,0.3987075320007784,0.3295440723224703,0.09933206186874828,0.5711238658087814,0.9664233843636774,0.033576615636322596,6339.130434782612,0.31429513422052047,0.19180175852805467,0.49390310725142483,0.6169498016037304,0.901503632025677,10400.0,1005.7216718441028,2746.335957958421,0.03249343843480454,11.471319979265893,15.0,251.60015075216282
1-hour-battery|pv=12.0|bat=30.0,1-hour-battery,12.0,30.0,30.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,1.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-1029.2596088856892,1455.048780160793,8560.067180083046,14367.641529475557,168.73283263260907,3500.0,2839.13043478261,7872.6652526983235,7117.905390560238,17.25000000000002,17.25,0.011743947834893407,0.07978933111433353,0.3206990820691452,0.5295315881530134,0.05823605082861338,0.2947080881340002,0.2973674128420698,0.40792449902392997,0.327538430664964,0.09892534070467938,0.5735362286303567,0.966396994271888,0.033603005728112034,6339.13043478261,0.31283458040932655,0.18780234557828426,0.49936307401238916,0.6781558979966433,0.9018318681386926,12400.0,1105.050561448048,2044.7179950781695,0.02074545857766049,12.582429533590448,15.0,237.2635130186746
3-hour-battery|pv=00.0|bat=00.0,3-hour-battery,0.0,0.0,0.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,3.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,1338.814211402097,6339.13043478261,0.0,0.0,0.0,3500.0,2839.13043478261,0.0,0.0,13.069897129267877,0.0,NaN,NaN,NaN,NaN,NaN,0.0,1.0,0.0,0.0,1.0,0.0,NaN,NaN,6339.130434782601,0.0,1.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN
3-hour-battery|pv=00.0|bat=02.5,3-hour-battery,0.0,2.5,0.8333333333333334,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,3.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,1250.9011269861933,6412.089935027433,2.483722289932679,0.0,0.0,3500.0,2839.1304347826103,733.7900303065657,663.3142523516753,13.903230462601211,0.5238633382785256,NaN,NaN,NaN,NaN,NaN,0.0,1.0,0.0,0.0,0.8111912771252161,0.1888087228747838,0.0,1.0,6339.130434782606,0.0,0.8957537572604933,0.1042462427395066,NaN,0.18880872287478367,1400.0,87.91308441590377,-250.84017259699607,-0.024814583902893952,Inf,15.0,265.3257009406701
3-hour-battery|pv=00.0|bat=05.0,3-hour-battery,0.0,5.0,1.6666666666666667,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,3.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,1188.760877099811,6480.003574678916,17.788742843800943,0.0,0.0,3500.0,2839.1304347826103,1284.3271492564627,1161.2427522039575,14.736563795934543,1.419327513754688,NaN,NaN,NaN,NaN,NaN,0.0,1.0,0.0,0.0,0.6732988544685242,0.32670114553147583,0.0,1.0,6339.130434782604,0.0,0.8196197378924298,0.18038026210757022,NaN,0.32670114553147334,2400.0,150.05333430228598,-438.57110811520886,-0.02533887617419629,Inf,15.0,232.2485504407915
3-hour-battery|pv=00.0|bat=07.5,3-hour-battery,0.0,7.5,2.5,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,3.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,1145.8890310544175,6547.090234449281,45.966751587787996,0.0,0.0,3500.0,2839.1304347826103,1694.351775168025,1532.3587270891426,15.046452197232798,2.252660847088021,NaN,NaN,NaN,NaN,NaN,0.0,0.9902934832906695,0.00970651670933056,0.0,0.5831903118582357,0.41680968814176433,0.0,1.0,6339.130434782604,0.0,0.7655211561280437,0.23447884387195625,NaN,0.41680968814176234,3400.0,192.92518034767954,-878.1698489704424,-0.03678313912102174,Inf,15.0,204.31449694521902
3-hour-battery|pv=00.0|bat=10.0,3-hour-battery,0.0,10.0,3.3333333333333335,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,3.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,1115.9074412159696,6621.2983001546745,91.71091092423359,0.0,0.0,3500.0,2839.1304347826103,1997.250814849549,1806.793860401718,15.879785530566132,3.1526231854808873,NaN,NaN,NaN,NaN,NaN,0.0,0.9540981758568328,0.04590182414316725,0.0,0.5472109475598327,0.4527890524401673,0.0,1.0,6339.13043478261,0.0,0.7294450765570492,0.27055492344295085,NaN,0.45278905244016526,4400.0,222.90677018612746,-1486.2641521912988,-0.04962579690748389,Inf,15.0,180.67938604017178
3-hour-battery|pv=00.0|bat=12.5,3-hour-battery,0.0,12.5,4.166666666666667,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,3.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,1092.7465029669838,6692.29379944161,140.69044752699065,0.0,0.0,3500.0,2839.1304347826103,2234.0170987898427,2021.5441816578332,16.713118863899467,3.9859565188142208,NaN,NaN,NaN,NaN,NaN,0.0,0.909882746344436,0.09011725365556407,0.0,0.5357145438347676,0.4642854561652324,0.0,1.0,6339.130434782606,0.0,0.7032946784292902,0.29670532157070983,NaN,0.46435602709608315,5400.0,246.06770843511322,-2183.514908690963,-0.06115045755788748,Inf,15.0,161.72353453262664
3-hour-battery|pv=00.0|bat=15.0,3-hour-battery,0.0,15.0,5.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,3.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,1071.8305724520426,6769.405479511743,197.42615447798784,0.0,0.0,3500.0,2839.13043478261,2453.9629769348257,2221.1140866836804,17.250000000000014,4.83621967461185,NaN,NaN,NaN,NaN,NaN,0.0,0.8653701919621136,0.13462980803788632,0.0,0.531012472349601,0.4689875276503989,0.0,1.0,6339.130434782605,0.0,0.6807625347000613,0.3192374652999387,NaN,0.46904366010097537,6400.0,266.98363895005446,-2910.1113845145896,-0.07043569910263023,Inf,15.0,148.07427244557869
3-hour-battery|pv=00.0|bat=20.0,3-hour-battery,0.0,20.0,6.666666666666667,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,3.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,1032.6881253051133,6919.457128896289,309.1190576756802,0.0,0.0,3500.0,2839.13043478261,2869.309091671784,2598.1014552337847,17.25000000000004,6.502886341278517,NaN,NaN,NaN,NaN,NaN,0.0,0.7852038197043821,0.21479618029561792,0.0,0.5202434214840661,0.4797565785159338,0.0,1.0,6339.130434782606,0.0,0.6389122418118209,0.3610877581881791,NaN,0.47975657851593223,8400.0,306.1260860969837,-4398.459130400761,-0.0841225683682183,Inf,15.0,129.90507276168924
3-hour-battery|pv=00.0|bat=25.0,3-hour-battery,0.0,25.0,8.333333333333334,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,3.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,1006.896919931226,7087.651867077371,456.26136378465,0.0,0.0,3500.0,2839.1304347826094,3107.154548821667,2814.8944803115546,17.25000000000004,8.178956422474,NaN,NaN,NaN,NaN,NaN,0.0,0.7681862928220653,0.23181370717793467,0.0,0.5141474956347849,0.4858525043652151,0.0,1.0,6339.130434782606,0.0,0.6279248170087862,0.3720751829912136,NaN,0.4858525043652136,10400.0,331.9172914708711,-6061.328232163158,-0.09700519754454946,Inf,15.0,112.59577921246219
3-hour-battery|pv=00.0|bat=30.0,3-hour-battery,0.0,30.0,10.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,3.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,984.1332495982489,7268.256966882758,617.8337335361149,0.0,0.0,3500.0,2839.13043478261,3324.2851134772673,3012.9923149132337,17.250000000000014,9.866244009258418,NaN,NaN,NaN,NaN,NaN,0.0,0.7579295588255013,0.24207044117449875,0.0,0.5120317072921854,0.48796829270781467,0.0,1.0,6339.130434782604,0.0,0.6221629124027857,0.37783708759721424,NaN,0.48796829270781344,12400.0,354.68096180384816,-7763.771894051436,-0.10726380154527154,Inf,15.0,100.43307716377446
3-hour-battery|pv=03.0|bat=00.0,3-hour-battery,3.0,0.0,0.0,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,3.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,929.3587755953723,5020.408404592494,2176.9831010416383,3591.9103823688893,96.2052511371347,3500.0,2839.13043478261,0.0,0.0,13.069897129267877,2.3347800562488095,0.026783867328473456,0.2652744645142615,0.6060794589217754,0.0,0.10186220923549123,0.12887041836526533,0.8711295816347348,0.0,0.2722406009331783,0.7277593990668216,0.0,NaN,NaN,6339.130434782612,0.20802885249912667,0.7919711475008733,0.0,0.37724063691992465,0.27521369195649514,0.0,0.0,NaN,NaN,NaN,NaN,NaN
3-hour-battery|pv=03.0|bat=02.5,3-hour-battery,3.0,2.5,0.8333333333333334,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,3.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,760.8821923948166,4428.7113725261215,1521.4166646306476,3591.9103823688893,75.73335168299755,3500.0,2839.13043478261,876.0005517821078,791.6592479833521,13.228108331939422,2.1288379592547773,0.021084421274745416,0.2644881021680982,0.4225252437543409,0.21278453814504367,0.07911769465777602,0.10009531981651151,0.8999046801834885,0.0,0.27143358862589584,0.5034477276007099,0.22511868377339436,0.872491450166174,0.1275085498338261,6339.130434782615,0.1946956671358217,0.6810104093816116,0.12429392348256674,0.5684625474883812,0.5002435953149985,1400.0,168.47658320055575,802.2492164678775,0.06650683119735726,8.996648035562858,15.0,316.66369919334085
3-hour-battery|pv=03.0|bat=05.0,3-hour-battery,3.0,5.0,1.6666666666666667,3500.0,south,35,0.02,true,10.0,12.0,17.25,0.95,0.92,3.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,638.0282317033789,3971.405897130807,1021.5896691539742,3591.9103823688893,50.954025255315784,3500.0,2839.13043478261,1577.2271826440647,1425.5850323362683,14.061441665272756,2.3188037683001634,0.014185772981816785,0.26295788444695084,0.27657358664223286,0.38363249621653606,0.06265025971246314,0.07926163432379739,0.9157447560246424,0.004993609651560101,0.269863187220218,0.3349238438111086,0.39521296896867325,0.8736683981468276,0.12633160185317235,6339.130434782611,0.18449774549088813,0.5950583127243039,0.22044394178480797,0.7197520262809844,0.6694516327148803,2400.0,291.33054389199344,1408.1402758243185,0.06794050741337396,8.912376602946807,15.0,285.11700646725365
