scenario,pv_kwp,battery_kwh,capex_per_kwh,annual_savings,cycles_per_year,capex,npv,irr,payback_years,lifetime_years
small-connection,3.0,2.5,200.0,172.4036451570919,319.7699280462404,900.0,1353.5819830310945,0.1553396389473255,5.46060130354605,15.0
small-connection,3.0,2.5,250.0,172.4036451570919,319.7699280462404,1025.0,1228.5819830310948,0.1277269616884109,6.268071363782601,15.0
small-connection,3.0,2.5,300.0,172.4036451570919,319.7699280462404,1150.0,1103.5819830310948,0.10523040238762627,7.088315878246408,15.0
small-connection,3.0,2.5,350.0,172.4036451570919,319.7699280462404,1275.0,978.5819830310945,0.08641002757070501,7.923497711816691,15.0
small-connection,3.0,2.5,400.0,172.4036451570919,319.7699280462404,1400.0,853.5819830310945,0.07033481721912714,8.77416280141528,15.0
small-connection,3.0,5.0,100.0,292.3778065958983,284.53984679815596,900.0,2921.8296172467108,0.30018680585739266,3.1464196623334777,15.0
small-connection,3.0,5.0,150.0,292.3778065958983,284.53984679815596,1150.0,2671.8296172467108,0.22533259229638586,4.056024347703243,15.0
small-connection,3.0,5.0,200.0,292.3778065958983,284.53984679815596,1400.0,2421.8296172467108,0.1751361034335695,4.983049039964161,15.0
small-connection,3.0,5.0,250.0,292.3778065958983,284.53984679815596,1650.0,2171.8296172467108,0.1384974096082896,5.928646665535796,15.0
small-connection,3.0,5.0,300.0,292.3778065958983,284.53984679815596,1900.0,1921.829617246711,0.1101899046265407,6.892439009252393,15.0
small-connection,3.0,5.0,350.0,292.3778065958983,284.53984679815596,2150.0,1671.8296172467108,0.08741652578490283,7.87519137088598,15.0
small-connection,3.0,5.0,400.0,292.3778065958983,284.53984679815596,2400.0,1421.8296172467108,0.06853627433041418,8.8776927089589,15.0
small-connection,3.0,10.0,100.0,421.09102094217246,228.8375044024101,1400.0,4104.3101736437575,0.2749697740586816,3.4083086890187455,15.0
small-connection,3.0,10.0,150.0,421.09102094217246,228.8375044024101,1900.0,3604.310173643758,0.18950663346096458,4.68356285358392,15.0
small-connection,3.0,10.0,200.0,421.09102094217246,228.8375044024101,2400.0,3104.310173643758,0.1364241392510314,5.9907064806390435,15.0
small-connection,3.0,10.0,250.0,421.09102094217246,228.8375044024101,2900.0,2604.3101736437575,0.09927579210818971,7.337680142275545,15.0
small-connection,3.0,10.0,300.0,421.09102094217246,228.8375044024101,3400.0,2104.3101736437575,0.07129082219241692,8.719842005290976,15.0
small-connection,3.0,10.0,350.0,421.09102094217246,228.8375044024101,3900.0,1604.3101736437575,0.04913790225772567,10.141108496560497,15.0
small-connection,3.0,10.0,400.0,421.09102094217246,228.8375044024101,4400.0,1104.3101736437575,0.030969763186881157,11.606464137925553,15.0
small-connection,3.0,12.5,100.0,453.7420477398001,204.5465845574264,1650.0,4281.1095354063955,0.2476440204505092,3.7395168755035875,15.0
small-connection,3.0,12.5,150.0,453.7420477398001,204.5465845574264,2275.0,3656.1095354063955,0.16443286214135916,5.232212619266949,15.0
small-connection,3.0,12.5,200.0,453.7420477398001,204.5465845574264,2900.0,3031.109535406395,0.11339057149008107,6.771486714277605,15.0
small-connection,3.0,12.5,250.0,453.7420477398001,204.5465845574264,3525.0,2406.1095354063955,0.07783586603740385,8.360714222727303,15.0
small-connection,3.0,12.5,300.0,453.7420477398001,204.5465845574264,4150.0,1781.1095354063955,0.051095056337308556,9.999767491369456,15.0
small-connection,3.0,12.5,350.0,453.7420477398001,204.5465845574264,4775.0,1156.1095354063955,0.02993379283999667,11.699570396217593,15.0
small-connection,3.0,12.5,400.0,453.7420477398001,204.5465845574264,5400.0,531.1095354063957,0.012574005296872543,13.457924876423855,15.0
small-connection,3.0,20.0,100.0,510.68276507189466,156.67798149225126,2400.0,4275.412676813589,0.17959100738785527,4.886846259005799,15.0
small-connection,3.0,20.0,150.0,510.68276507189466,156.67798149225126,3400.0,3275.412676813589,0.1055877941526864,7.073756876615284,15.0
small-connection,3.0,20.0,200.0,510.68276507189466,156.67798149225126,4400.0,2275.4126768135893,0.06059600898722517,9.363784467166697,15.0
small-connection,3.0,20.0,250.0,510.68276507189466,156.67798149225126,5400.0,1275.4126768135907,0.02923859686234942,11.762611241826155,15.0
small-connection,3.0,20.0,300.0,510.68276507189466,156.67798149225126,6400.0,275.4126768135903,0.0055799694793915375,14.284404393662674,15.0
small-connection,3.0,20.0,350.0,510.68276507189466,156.67798149225126,7400.0,-724.5873231864108,-0.013213296637696943,Inf,15.0
small-connection,3.0,20.0,400.0,510.68276507189466,156.67798149225126,8400.0,-1724.5873231864111,-0.028688810042443218,Inf,15.0
small-connection,6.0,5.0,100.0,328.6003877139874,307.6387765158991,900.0,3395.3147115567954,0.34183567158036576,2.7901801735025,15.0
small-connection,6.0,5.0,150.0,328.6003877139874,307.6387765158991,1150.0,3145.3147115567954,0.2590779680901414,3.594237466279842,15.0
small-connection,6.0,5.0,200.0,328.6003877139874,307.6387765158991,1400.0,2895.3147115567954,0.20401253566727964,4.410792649319023,15.0
small-connection,6.0,5.0,250.0,328.6003877139874,307.6387765158991,1650.0,2645.3147115567954,0.16409424026817526,5.240437449380929,15.0
small-connection,6.0,5.0,300.0,328.6003877139874,307.6387765158991,1900.0,2395.3147115567954,0.13343246874520664,6.083782540053724,15.0
small-connection,6.0,5.0,350.0,328.6003877139874,307.6387765158991,2150.0,2145.314711556796,0.10888709928622797,6.942628907269766,15.0
small-connection,6.0,5.0,400.0,328.6003877139874,307.6387765158991,2400.0,1895.3147115567958,0.08862367614012773,7.81783191274062,15.0
small-connection,6.0,7.5,100.0,434.43529368368985,289.81599984887754,1150.0,4528.740433511726,0.35483681035331294,2.6946215952245782,15.0
small-connection,6.0,7.5,150.0,434.43529368368985,289.81599984887754,1525.0,4153.740433511725,0.25816128897536605,3.605513133375244,15.0
small-connection,6.0,7.5,200.0,434.43529368368985,289.81599984887754,1900.0,3778.7404335117258,0.197314731171516,4.53330294272272,15.0
small-connection,6.0,7.5,250.0,434.43529368368985,289.81599984887754,2275.0,3403.7404335117258,0.154644741099637,5.478717861683972,15.0
small-connection,6.0,7.5,300.0,434.43529368368985,289.81599984887754,2650.0,3028.7404335117258,0.12256255225436452,6.442507357536304,15.0
small-connection,6.0,7.5,350.0,434.43529368368985,289.81599984887754,3025.0,2653.7404335117258,0.09725192853262904,7.425444147321098,15.0
small-connection,6.0,7.5,400.0,434.43529368368985,289.81599984887754,3400.0,2278.7404335117258,0.07657281844267,8.428324834665814,15.0
small-connection,6.0,10.0,100.0,519.1041889680378,272.3107091355778,1400.0,5385.493697122194,0.34767156386770237,2.746515796584736,15.0
small-connection,6.0,10.0,150.0,519.1041889680378,272.3107091355778,1900.0,4885.493697122196,0.2457399702658471,3.7647234001260124,15.0
small-connection,6.0,10.0,200.0,519.1041889680378,272.3107091355778,2400.0,4385.493697122196,0.18353776045638814,4.80418790885282,15.0
small-connection,6.0,10.0,250.0,519.1041889680378,272.3107091355778,2900.0,3885.4936971221955,0.14063376345145112,5.865769368206492,15.0
small-connection,6.0,10.0,300.0,519.1041889680378,272.3107091355778,3400.0,3385.4936971221955,0.10868786234012187,6.950354074168998,15.0
small-connection,6.0,10.0,350.0,519.1041889680378,272.3107091355778,3900.0,2885.4936971221955,0.08363779157197648,8.060056414806695,15.0
small-connection,6.0,10.0,400.0,519.1041889680378,272.3107091355778,4400.0,2385.4936971221955,0.06325320761413018,9.196136694098229,15.0
small-connection,6.0,15.0,100.0,648.3430899998687,241.85864025893562,1900.0,6574.845790615866,0.3171900950817098,2.989740897850955,15.0
small-connection,6.0,15.0,150.0,648.3430899998687,241.85864025893562,2650.0,5824.845790615866,0.21491297767229295,4.223067206919193,15.0
small-connection,6.0,15.0,200.0,648.3430899998687,241.85864025893562,3400.0,5074.845790615865,0.15432967539138068,5.486963970368885,15.0
small-connection,6.0,15.0,250.0,648.3430899998687,241.85864025893562,4150.0,4324.845790615865,0.11309913523763263,6.782363780720347,15.0
small-connection,6.0,15.0,300.0,648.3430899998687,241.85864025893562,4900.0,3574.8457906158646,0.0825994081216117,8.112696495341009,15.0
small-connection,6.0,15.0,350.0,648.3430899998687,241.85864025893562,5650.0,2824.8457906158646,0.05876153707051453,9.482052171640499,15.0
small-connection,6.0,15.0,400.0,648.3430899998687,241.85864025893562,6400.0,2074.845790615864,0.03939415412116881,10.887261308907089,15.0
small-connection,6.0,20.0,100.0,731.8021935045988,214.49100820074818,2400.0,7165.78520669845,0.2793215805563931,3.3603672318957805,15.0
small-connection,6.0,20.0,150.0,731.8021935045988,214.49100820074818,3400.0,6165.785206698451,0.18235003513054712,4.828814643030908,15.0
small-connection,6.0,20.0,200.0,731.8021935045988,214.49100820074818,4400.0,5165.785206698451,0.12545372084653755,6.343935635284618,15.0
small-connection,6.0,20.0,250.0,731.8021935045988,214.49100820074818,5400.0,4165.785206698451,0.08680235947038163,7.9046155568935825,15.0
small-connection,6.0,20.0,300.0,731.8021935045988,214.49100820074818,6400.0,3165.7852066984506,0.058191262850619915,9.519246717170146,15.0
small-connection,6.0,20.0,350.0,731.8021935045988,214.49100820074818,7400.0,2165.7852066984506,0.03579578373584092,11.185567482562316,15.0
small-connection,6.0,20.0,400.0,731.8021935045988,214.49100820074818,8400.0,1165.7852066984497,0.01756850316363165,12.910325739419322,15.0
small-connection,6.0,30.0,100.0,800.5294176538721,164.28958473868872,3400.0,7064.156200800198,0.20482195401116762,4.396368114807364,15.0
small-connection,6.0,30.0,150.0,800.5294176538721,164.28958473868872,4900.0,5564.156200800199,0.12187498906710284,6.466300076439216,15.0
small-connection,6.0,30.0,200.0,800.5294176538721,164.28958473868872,6400.0,4064.1562008001993,0.07295689187762258,8.626332409411315,15.0
small-connection,6.0,30.0,250.0,800.5294176538721,164.28958473868872,7900.0,2564.1562008001993,0.03943751676477571,10.88377640394486,15.0
small-connection,6.0,30.0,300.0,800.5294176538721,164.28958473868872,9400.0,1064.1562008001997,0.01442003480400723,13.25142152729589,15.0
small-connection,6.0,30.0,350.0,800.5294176538721,164.28958473868872,10900.0,-435.84379919979995,-0.0053042138963726015,Inf,15.0
small-connection,6.0,30.0,400.0,800.5294176538721,164.28958473868872,12400.0,-1935.8437991997998,-0.021457264953474376,Inf,15.0
small-connection,9.0,2.5,100.0,186.6462969788978,341.82335897865744,650.0,1789.7554453552839,0.2605718249709388,3.575996057793962,15.0
small-connection,9.0,2.5,150.0,186.6462969788978,341.82335897865744,775.0,1664.7554453552839,0.21073242349988047,4.293426022426532,15.0
small-connection,9.0,2.5,200.0,186.6462969788978,341.82335897865744,900.0,1539.755445355284,0.1734851123849147,5.0199072742212,15.0
small-connection,9.0,2.5,250.0,186.6462969788978,341.82335897865744,1025.0,1414.755445355284,0.14428311144125922,5.760808403109205,15.0
small-connection,9.0,2.5,300.0,186.6462969788978,341.82335897865744,1150.0,1289.755445355284,0.12056678634448409,6.511948502037968,15.0
small-connection,9.0,2.5,350.0,186.6462969788978,341.82335897865744,1275.0,1164.755445355284,0.10078041016673517,7.2734388389058875,15.0
small-connection,9.0,2.5,400.0,186.6462969788978,341.82335897865744,1400.0,1039.7554453552839,0.08392060821594208,8.04580552084295,15.0
small-connection,9.0,7.5,100.0,447.98303492692435,304.27274311483905,1150.0,4705.830341029059,0.3669026285448217,2.611267697206419,15.0
small-connection,9.0,7.5,150.0,447.98303492692435,304.27274311483905,1525.0,4330.830341029058,0.26756758006146797,3.4927228099700156,15.0
small-connection,9.0,7.5,200.0,447.98303492692435,304.27274311483905,1900.0,3955.8303410290587,0.20518584169712079,4.389909423505634,15.0
small-connection,9.0,7.5,250.0,447.98303492692435,304.27274311483905,2275.0,3580.8303410290587,0.16152558524323685,5.30351901301648,15.0
small-connection,9.0,7.5,300.0,447.98303492692435,304.27274311483905,2650.0,3205.830341029058,0.1287538387167183,6.234264725121478,15.0
small-connection,9.0,7.5,350.0,447.98303492692435,304.27274311483905,3025.0,2830.8303410290587,0.10293564512499409,7.18288197440818,15.0
small-connection,9.0,7.5,400.0,447.98303492692435,304.27274311483905,3400.0,2455.830341029058,0.08186696463539644,8.150129055308783,15.0
small-connection,9.0,12.5,100.0,631.2717257776806,280.06890632340094,1650.0,6601.696687232175,0.3597763018105342,2.6599036107612792,15.0
small-connection,9.0,12.5,150.0,631.2717257776806,280.06890632340094,2275.0,5976.6966872321755,0.2502970580645295,3.704889504520268,15.0
small-connection,9.0,12.5,200.0,631.2717257776806,280.06890632340094,2900.0,5351.6966872321755,0.18509286166054145,4.7722613682824315,15.0
small-connection,9.0,12.5,250.0,631.2717257776806,280.06890632340094,3525.0,4726.696687232175,0.1407316445714354,5.86291417879352,15.0
small-connection,9.0,12.5,300.0,631.2717257776806,280.06890632340094,4150.0,4101.696687232176,0.10798353126147384,6.977770118859713,15.0
small-connection,9.0,12.5,350.0,631.2717257776806,280.06890632340094,4775.0,3476.6966872321755,0.08245252659199759,8.120182974538157,15.0
small-connection,9.0,12.5,400.0,631.2717257776806,280.06890632340094,5400.0,2851.696687232176,0.061761651875810286,9.289714892002035,15.0
small-connection,9.0,15.0,100.0,706.0250818947532,269.0941390402334,1900.0,7328.838535729875,0.3484968049654753,2.7404441102032844,15.0
small-connection,9.0,15.0,150.0,706.0250818947532,269.0941390402334,2650.0,6578.838535729875,0.23846864371468424,3.863806460382137,15.0
small-connection,9.0,15.0,200.0,706.0250818947532,269.0941390402334,3400.0,5828.838535729875,0.17379100612183485,5.012979872486915,15.0
small-connection,9.0,15.0,250.0,706.0250818947532,269.0941390402334,4150.0,5078.838535729875,0.13004938779635597,6.192017440321136,15.0
small-connection,9.0,15.0,300.0,706.0250818947532,269.0941390402334,4900.0,4328.838535729875,0.09785376339105364,7.399181914350802,15.0
small-connection,9.0,15.0,350.0,706.0250818947532,269.0941390402334,5650.0,3578.8385357298744,0.07279155865174963,8.63554676364685,15.0
small-connection,9.0,15.0,400.0,706.0250818947532,269.0941390402334,6400.0,2828.8385357298744,0.05249635040224171,9.902217557681201,15.0
small-connection,9.0,25.0,100.0,911.4031785422668,228.04381725760365,2900.0,9013.447540906795,0.289133751259551,3.25659677455849,15.0
small-connection,9.0,25.0,150.0,911.4031785422668,228.04381725760365,4150.0,7763.447540906797,0.18725948017555646,4.728371192600822,15.0
small-connection,9.0,25.0,200.0,911.4031785422668,228.04381725760365,5400.0,6513.447540906796,0.12842620945604033,6.245019892794585,15.0
small-connection,9.0,25.0,250.0,911.4031785422668,228.04381725760365,6650.0,5263.447540906797,0.08880084223733313,7.809466099880807,15.0
small-connection,9.0,25.0,300.0,911.4031785422668,228.04381725760365,7900.0,4013.4475409067973,0.0596238630700554,9.426197484649038,15.0
small-connection,9.0,25.0,350.0,911.4031785422668,228.04381725760365,9150.0,2763.4475409067973,0.036866679843408516,11.094953438801557,15.0
small-connection,9.0,25.0,400.0,911.4031785422668,228.04381725760365,10400.0,1513.447540906797,0.01839206500660135,12.824262297810641,15.0
small-connection,9.0,30.0,100.0,972.4737244405051,208.90064578713034,3400.0,9311.73392171237,0.2593773418998444,3.5905685792399993,15.0
small-connection,9.0,30.0,150.0,972.4737244405051,208.90064578713034,4900.0,7811.733921712371,0.16330509850224184,5.259686900133695,15.0
small-connection,9.0,30.0,200.0,972.4737244405051,208.90064578713034,6400.0,6311.733921712371,0.10777774934605866,6.985811628803475,15.0
small-connection,9.0,30.0,250.0,972.4737244405051,208.90064578713034,7900.0,4811.733921712372,0.07027027878243579,8.777847551106595,15.0
small-connection,9.0,30.0,300.0,972.4737244405051,208.90064578713034,9400.0,3311.733921712371,0.04256942885855632,10.636064830514176,15.0
small-connection,9.0,30.0,350.0,972.4737244405051,208.90064578713034,10900.0,1811.7339217123701,0.020904775107667257,12.566274724124295,15.0
small-connection,9.0,30.0,400.0,972.4737244405051,208.90064578713034,12400.0,311.73392171237106,0.003275298847448143,14.574655200135886,15.0
small-connection,12.0,2.5,100.0,186.916438815402,344.35852523035294,650.0,1793.2866164917996,0.2610123348362503,3.5706484431807928,15.0
small-connection,12.0,2.5,150.0,186.916438815402,344.35852523035294,775.0,1668.2866164917996,0.21111408695551281,4.286919897897166,15.0
small-connection,12.0,2.5,200.0,186.916438815402,344.35852523035294,900.0,1543.2866164917996,0.17382559329764252,5.012197580901345,15.0
small-connection,12.0,2.5,250.0,186.916438815402,344.35852523035294,1025.0,1418.2866164917996,0.14459324178837046,5.752027919050481,15.0
small-connection,12.0,2.5,300.0,186.916438815402,344.35852523035294,1150.0,1293.2866164917998,0.12085364224176817,6.501896180815936,15.0
small-connection,12.0,2.5,350.0,186.916438815402,344.35852523035294,1275.0,1168.2866164917998,0.10104884982000606,7.262066425810863,15.0
small-connection,12.0,2.5,400.0,186.916438815402,344.35852523035294,1400.0,1043.2866164917996,0.08417410331149308,8.033063321296705,15.0
small-connection,12.0,5.0,100.0,335.68460541368177,323.1896716865901,900.0,3487.9163810711166,0.3499249060431885,2.7299959363140807,15.0
small-connection,12.0,5.0,150.0,335.68460541368177,323.1896716865901,1150.0,3237.9163810711157,0.26560218118203904,3.515765955206506,15.0
small-connection,12.0,5.0,200.0,335.68460541368177,323.1896716865901,1400.0,2987.916381071116,0.20957192573728656,4.313312511339724,15.0
small-connection,12.0,5.0,250.0,335.68460541368177,323.1896716865901,1650.0,2737.916381071116,0.16900420765751267,5.123205505018069,15.0
small-connection,12.0,5.0,300.0,335.68460541368177,323.1896716865901,1900.0,2487.916381071116,0.13787688907253365,5.947112529077235,15.0
small-connection,12.0,5.0,350.0,335.68460541368177,323.1896716865901,2150.0,2237.916381071116,0.11298169258931008,6.7867546460575525,15.0
small-connection,12.0,5.0,400.0,335.68460541368177,323.1896716865901,2400.0,1987.9163810711161,0.09244567233914605,7.640281733856277,15.0
small-connection,12.0,10.0,100.0,556.9684277038436,302.5815768674145,1400.0,5880.437792639714,0.3753696758908699,2.555609609774053,15.0
small-connection,12.0,10.0,150.0,556.9684277038436,302.5815768674145,1900.0,5380.437792639715,0.2669145751209817,3.500348943172443,15.0
